I0822 16:06:14.687542    1271 serve.go:43] cloudcode_cli (Aug 12 2025 19:39:06 -0700, cl:794358504 baseline:794357827)
I0822 16:06:31.029138    1271 experiments.go:250] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0822 16:06:31.029291    1271 workspace_context.go:282] clearing index
I0822 16:06:31.029307    1271 workspace_context.go:173] indexing workspace context for 0 folders with bm25 enabled: true
I0822 16:06:31.029326    1271 server.go:631] jsonrpc2: <-- notif: context/indexingStarted: null
I0822 16:06:31.029361    1271 workspace_context.go:315] indexed 0 files in 0 roots in 264ns
I0822 16:06:31.029409    1271 server.go:631] jsonrpc2: <-- notif: telemetry/event: {"event_name":"cloudcode.aipp.languageserver.ragl.indexing.done","event_data":{},"metadata":{"ragl_bm25_index_size":"0","ragl_bm25_indexing_took_ms":"0","ragl_bm25_potential_index_size":"0","ragl_bm25_total_token_count":"0","ragl_bm25_unique_token_count":"0"}}
I0822 16:06:31.029461    1271 server.go:631] jsonrpc2: <-- notif: context/indexingFinished: null
I0822 16:06:31.030515    1271 configuration.go:600] Repopulating context cache from document cache
I0822 16:06:31.030586    1271 server.go:631] jsonrpc2: <-- result #6: experiments/update: null
I0822 16:06:31.030655    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_colocated_files" to enableColocatedFilesForCompletionSnippets with value false
I0822 16:06:31.030671    1271 experiments.go:134] Applied experiment flag "DuetAiCloudCodeAPI__enable_cloudcode_api" to useCloudCodeAPI with value true
I0822 16:06:31.030719    1271 experiments.go:234] Applied experiment flag "DuetAiLocalRag__include_doc_files" to includeDocFiles with value false
I0822 16:06:31.030734    1271 experiments.go:238] Applied experiment flag "DuetAiLocalRag__include_unit_test_files" to includeUnitTestFile with value false
I0822 16:06:31.030753    1271 experiments.go:134] Applied experiment flag "Chat__enable_chat_streaming" to chat.enableChatStreaming with value true
I0822 16:06:31.030785    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_chat" to enableRAGLChat with value true
I0822 16:06:31.030795    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion" to enableRAGLCompletion with value true
I0822 16:06:31.030804    1271 experiments.go:134] Applied experiment flag "GcaCitationBlock__enable_citation_block" to enableAdminCitationBlock with value false
I0822 16:06:31.030814    1271 experiments.go:134] Applied experiment flag "GcaTelemetry__enable_ai_characters_percentage" to enableAICharactersTelemetry with value true
I0822 16:06:31.030841    1271 experiments.go:192] Applied experiment flag "IntentAware__enable_intent_aware_m1" to opts.completionOpts.intentAwareCompletionEnabled with value false
I0822 16:06:31.030857    1271 experiments.go:134] Applied experiment flag "Chat__enable_suggested_prompts" to chat.enableSuggestedPrompts with value true
I0822 16:06:31.030867    1271 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableInfixCache" to codeCompletion.enableInfixCache with value false
I0822 16:06:31.030889    1271 experiments.go:270] Applied experiment flag "DuetAiLocalRag__enable_wald_file_selection" to enableWaldFileSelection with value false
I0822 16:06:31.030902    1271 experiments.go:188] Applied experiment flag "GcaFlashCompletions__enable_flash_completions" to s.completionOpts.FlashCompletionsEnabled with value false
I0822 16:06:31.030923    1271 experiments.go:210] Applied experiment flag "DuetAiLocalRag__enable_local_rag" to enableRAGL with value true
I0822 16:06:31.030945    1271 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableAdaptingCache" to codeCompletion.enableAdaptingCache with value true
I0822 16:06:31.030958    1271 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enablePrefetchNextSuggestions" to codeCompletion.prefetchEnabled with value true
I0822 16:06:31.030976    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning" to enableRAGLCompletionSnippetsWithPruning with value false
I0822 16:06:31.030994    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_bm25_scoring" to enableBM25ScoringForCompletionSnippets with value false
I0822 16:06:31.031009    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets" to enableRAGLCompletionSnippets with value false
I0822 16:06:31.031021    1271 experiments.go:134] Applied experiment flag "Chat__enable_chat_gemini_cli" to enableLocalAgent with value true
I0822 16:06:31.031051    1271 experiments.go:134] Applied experiment flag "GcaTelemetry__send_aica_to_ccpa" to enableAICharactersTelemetryCCPA with value true
I0822 16:06:31.031072    1271 experiments.go:278] Applied experiment flag "Chat__enable_local_bm25_chat" to enableBM25InChat with value true
I0822 16:06:31.031104    1271 experiments.go:290] Applied experiment flag "Chat__local_bm25_chat_tokenizer" to chat.localBm25ChatTokenizer with value wald_word3
I0822 16:06:31.031122    1271 experiments.go:266] Applied experiment flag "DuetAiLocalRag__local_rag_tokenization_algorithm" to localRagTokenizationAlgorithm with value wald_word
I0822 16:06:31.031142    1271 experiments.go:286] Applied experiment flag "Chat__local_bm25_index_max_files" to ragl.bm25IndexMaxsizeFiles with value 25000
I0822 16:06:31.031164    1271 experiments.go:298] Applied experiment flag "DuetAiLocalRag__bm25_in_completion_max_results" to ragl.bm25InCompletionMaxResults with value 15
I0822 16:06:31.031177    1271 experiments.go:141] Applied experiment flag "Chat__fca_chat_context_window_size" to chat.fcaContextWindowSize with value 3500000
I0822 16:06:31.031189    1271 experiments.go:141] Applied experiment flag "DuetAiGeneration__codeGeneration_context_window_size" to codeGeneration.contextWindowSize with value 64000
I0822 16:06:31.031200    1271 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_generation_limit" to otherFilesGenerationLimit with value 40
I0822 16:06:31.031218    1271 experiments.go:254] Applied experiment flag "DuetAiLocalRag__top_k_doc_files_to_include" to topKDocFilesToInclude with value 2
I0822 16:06:31.031237    1271 experiments.go:274] Applied experiment flag "DuetAiLocalRag__wald_local_rag_max_file_search_depth" to waldMaxFileSearchDepth with value -1
I0822 16:06:31.031252    1271 experiments.go:141] Applied experiment flag "Chat__chat_context_window_size" to chat.contextWindowSize with value -1
I0822 16:06:31.031269    1271 experiments.go:242] Applied experiment flag "DuetAiLocalRag__max_file_search_depth" to maxFileSearchDepth with value 2
I0822 16:06:31.031286    1271 experiments.go:258] Applied experiment flag "DuetAiLocalRag__top_k_test_files_to_include" to topKTestFilesToInclude with value 2
I0822 16:06:31.031324    1271 experiments.go:282] Applied experiment flag "Chat__local_bm25_chat_max_results" to chat.localBm25ChatFromInputMaxResults with value 10
I0822 16:06:31.031335    1271 experiments.go:141] Applied experiment flag "DuetAiCompletion__adaptingCache_maxInflightRequests" to codeCompletion.adaptingCache.maxInflightRequests with value 2
I0822 16:06:31.031346    1271 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_chat_limit" to otherFilesChatLimit with value 100
I0822 16:06:31.031357    1271 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_completion_limit" to otherFilesCompletionLimit with value 15
I0822 16:06:31.031369    1271 experiments.go:173] Applied experiment flag "DuetAiMendelOverrides__inlineSuggestions_debounceMs" to update default debounce value 550
I0822 16:06:31.031387    1271 experiments.go:214] Applied experiment flag "DuetAiLocalRag__cache_co_located" to coLocated with value 20
I0822 16:06:31.031400    1271 experiments.go:218] Applied experiment flag "DuetAiLocalRag__cache_file_limit" to fileLimit with value 4.1943e+06
I0822 16:06:31.031412    1271 experiments.go:222] Applied experiment flag "DuetAiLocalRag__cache_total_files" to totalFiles with value 250
I0822 16:06:31.031429    1271 experiments.go:262] Applied experiment flag "DuetAiLocalRag__local_rag_reranking_by_language" to localRAGRerankingByLanguageParam with value 1e-06
I0822 16:06:31.033513    1271 experiments.go:226] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_completion" to multiQueryTailNS with value []
I0822 16:06:31.033531    1271 experiments.go:230] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_generation" to multiQueryTailNS with value []
I0822 16:06:31.033569    1271 experiments.go:246] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_doc_prompts" to substringsToIdentifyDocPrompts with value [document comment]
I0822 16:06:31.033590    1271 experiments.go:250] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0822 16:06:31.033663    1271 server.go:631] jsonrpc2: <-- result #7: experiments/update: null
I0822 16:06:31.036330    1271 server.go:631] jsonrpc2: --> request #16: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0822 16:06:31.036502    1271 server.go:631] jsonrpc2: <-- request #17: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0822 16:06:31.041657    1271 server.go:631] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 809 bytes>
I0822 16:06:31.042286    1271 server.go:631] jsonrpc2: --> request #9: agents/list: {}
I0822 16:06:31.042675    1271 server.go:631] jsonrpc2: --> request #17: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0822 16:06:31.042796    1271 server.go:631] jsonrpc2: <-- request #18: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0822 16:06:31.043926    1271 server.go:631] jsonrpc2: --> request #18: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0822 16:06:31.044188    1271 server.go:631] jsonrpc2: <-- request #19: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0822 16:06:31.045874    1271 server.go:631] jsonrpc2: --> request #19: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0822 16:06:31.046463    1271 configuration.go:210] product updateChannel will be used
I0822 16:06:31.046644    1271 configuration.go:801] language thresholds: map[]
I0822 16:06:31.046777    1271 configuration.go:739] dataFileExtensions array: [.csv .tsv .jsonl]
I0822 16:06:31.046804    1271 configuration.go:1012] atlas codeCompletion llm options: {MaxTokens:64 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0xc0016f41ed StopSequences:map[] DataFilePromptLines:0}
I0822 16:06:31.046953    1271 configuration.go:1012] atlas codeGeneration llm options: {MaxTokens:512 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0xc0016f420d StopSequences:map[*:[[eod] [EOF] [pre] [suf] [mid]]] DataFilePromptLines:5}
I0822 16:06:31.047132    1271 configuration.go:304] Configured settings for atlasOpts: {"Addr":"","QuotaProject":"","Project":"cloudshell-gca","LogPrompt":true,"UseTypeoverCache":true,"AdaptiveCacheEnabled":false,"AdaptingCacheMaxInflightRequests":0,"InfixCacheEnabled":false,"EnableAdminCitationBlock":false,"EnableAICATelemetryDebug":false,"EnableAICharactersTelemetry":false,"EnableAICharactersTelemetryCCPA":false,"EnableChatStreaming":false,"Complete":{"MaxTokens":64,"Temp":0.2,"Samples":4,"EnablePrompt":null,"PromptOverride":"","PostProcess":true,"StopSequences":null,"DataFilePromptLines":0},"Generate":{"MaxTokens":512,"Temp":0.2,"Samples":4,"EnablePrompt":null,"PromptOverride":"","PostProcess":true,"StopSequences":{"*":["[eod]","[EOF]","[pre]","[suf]","[mid]"]},"DataFilePromptLines":5},"DataFileExtensions":[".csv",".tsv",".jsonl"]}
I0822 16:06:31.047159    1271 configuration.go:312] Configured settings for cloudCodeOpts: {"Addr":"cloudcode-pa.googleapis.com:443","QuotaProject":"","Project":"cloudshell-gca","LogPrompt":true,"UseTypeoverCache":true,"AdaptiveCacheEnabled":false,"AdaptingCacheMaxInflightRequests":2,"InfixCacheEnabled":false,"EnableAdminCitationBlock":false,"EnableAICATelemetryDebug":false,"EnableAICharactersTelemetry":false,"EnableAICharactersTelemetryCCPA":false,"EnableChatStreaming":false}
I0822 16:06:31.047282    1271 configuration.go:316] Configured settings for opts: &{trace:true a2aAddr:http://localhost:42017 staticAgentServerAddress:false atlasAddr:cloudaicompanion.googleapis.com:443 cloudCodeAddr:cloudcode-pa.googleapis.com:443 cloudCodeQuotaProject: autoGen:false invokeGen:true codeCacheMaxEntries:1024 completionOpts:{debounce:550000000 suggestionSpeed:Moderate throttle:100000000 debouncedAfterFetching:true flashCompletionsEnabled:false intentAwareCompletionEnabled:false minScoreThreshold:0 languageThresholds:map[] enableThresholds:true commentCompletion:false citationLengthThreshold:-1 enableRecitations:true citationLogFilePath: repeatedStringFilterThreshold:60 otherFilesGenerationLimit:20 otherFilesGenerationSizeLimit:-1 otherFilesCompletionLimit:0 multiQueryTailNSForCompletion:[] multiQueryTailNSForGeneration:[] enableSmartchoicesContextCollection:false enablePrefetching:false prefetchNextSuggestions:1 prefetchMinScoreThreshold:-9 prefetchTopSuggestions:2} contextExclusionFile:.aiexclude contextExclusionFileGitignore:true chatOpts:{contextOrdering:fsu maxFileBytes:75000 maxHistoryBytes:500000 escapeContext:false otherFilesLimit:20 otherFilesSizeLimit:-1 userSelectedFilesSizeLimit:-1} useRest:<nil> useCloudCodeAPI:true enableLocalAgent:true enableChatStreaming:true enableChatSuggestedPrompts:true enableNotebooks:false enableRAGL:false enableRAGLCompletion:false enableRAGLChat:false enableRAGLCompletionSnippets:false enableRAGLCompletionSnippetsWithPruning:false enableBM25ScoringForCompletionSnippets:false enableColocatedFilesForCompletionSnippets:false enableLanguageFilteringForCompletionSnippets:false languageFilteringIncludesAllFilesIfUnknown:false substringsToIdentifyTestPrompts:[test] substringsToIdentifyDocPrompts:[document comment] localCodebaseAwareness:true ragLOptions:{CoLocated:20 TokenizationAlgorithm:whitespace IncludeDocFiles:false IncludeUnitTestFiles:false MaxFileSearchDepth:1 WorkspaceFolders:[] RerankByLangBoost:0 TopKTestFilesToInclude:0 TopKDocFilesToInclude:0 EnableWaldFileSelection:false WaldMaxFileSearchDepth:-1 EnableBM25InChat:true EnableLocalBM25ChatInputFromCursor:false BM25InChatFromCursorMaxResults:10 BM25InChatFromInputMaxResults:10 BM25IndexMaxsizeFiles:25000 ChatBM25TokenizationAlgorithm:wald_word3 BM25InCompletionEnabled:false BM25InCompletionMaxResults:15 NumTokensAroundTheCursorForBm25Query:8 NumTokensFromSelectionForBm25Query:1000}}
I0822 16:06:31.047485    1271 configuration.go:318] Configured settings for canCancelRequests: true
I0822 16:06:31.047510    1271 configuration.go:320] Configured settings for contextPromptOpts: &{Endpoint:}
I0822 16:06:31.047546    1271 server.go:631] jsonrpc2: <-- request #20: workspace/configuration: {"items":[{"section":"geminicodeassist.verboseLogging"}]}
I0822 16:06:31.050561    1271 server.go:631] jsonrpc2: --> request #20: workspace/configuration: {"items":[{"section":"geminicodeassist.verboseLogging"}]}
I0822 16:06:31.050677    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_colocated_files" to enableColocatedFilesForCompletionSnippets with value false
I0822 16:06:31.050695    1271 experiments.go:134] Applied experiment flag "DuetAiCloudCodeAPI__enable_cloudcode_api" to useCloudCodeAPI with value true
I0822 16:06:31.050729    1271 experiments.go:234] Applied experiment flag "DuetAiLocalRag__include_doc_files" to includeDocFiles with value false
I0822 16:06:31.050742    1271 experiments.go:238] Applied experiment flag "DuetAiLocalRag__include_unit_test_files" to includeUnitTestFile with value false
I0822 16:06:31.050759    1271 experiments.go:134] Applied experiment flag "Chat__enable_chat_streaming" to chat.enableChatStreaming with value true
I0822 16:06:31.050792    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_chat" to enableRAGLChat with value true
I0822 16:06:31.050802    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion" to enableRAGLCompletion with value true
I0822 16:06:31.050811    1271 experiments.go:134] Applied experiment flag "GcaCitationBlock__enable_citation_block" to enableAdminCitationBlock with value false
I0822 16:06:31.050820    1271 experiments.go:134] Applied experiment flag "GcaTelemetry__enable_ai_characters_percentage" to enableAICharactersTelemetry with value true
I0822 16:06:31.050846    1271 experiments.go:192] Applied experiment flag "IntentAware__enable_intent_aware_m1" to opts.completionOpts.intentAwareCompletionEnabled with value false
I0822 16:06:31.050862    1271 experiments.go:134] Applied experiment flag "Chat__enable_suggested_prompts" to chat.enableSuggestedPrompts with value true
I0822 16:06:31.050871    1271 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableInfixCache" to codeCompletion.enableInfixCache with value false
I0822 16:06:31.050891    1271 experiments.go:270] Applied experiment flag "DuetAiLocalRag__enable_wald_file_selection" to enableWaldFileSelection with value false
I0822 16:06:31.050903    1271 experiments.go:188] Applied experiment flag "GcaFlashCompletions__enable_flash_completions" to s.completionOpts.FlashCompletionsEnabled with value false
I0822 16:06:31.050924    1271 experiments.go:210] Applied experiment flag "DuetAiLocalRag__enable_local_rag" to enableRAGL with value true
I0822 16:06:31.050943    1271 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableAdaptingCache" to codeCompletion.enableAdaptingCache with value true
I0822 16:06:31.050955    1271 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enablePrefetchNextSuggestions" to codeCompletion.prefetchEnabled with value true
I0822 16:06:31.050972    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning" to enableRAGLCompletionSnippetsWithPruning with value false
I0822 16:06:31.050983    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_bm25_scoring" to enableBM25ScoringForCompletionSnippets with value false
I0822 16:06:31.050997    1271 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets" to enableRAGLCompletionSnippets with value false
I0822 16:06:31.051009    1271 experiments.go:134] Applied experiment flag "Chat__enable_chat_gemini_cli" to enableLocalAgent with value true
I0822 16:06:31.051039    1271 experiments.go:134] Applied experiment flag "GcaTelemetry__send_aica_to_ccpa" to enableAICharactersTelemetryCCPA with value true
I0822 16:06:31.051059    1271 experiments.go:278] Applied experiment flag "Chat__enable_local_bm25_chat" to enableBM25InChat with value true
I0822 16:06:31.051087    1271 experiments.go:290] Applied experiment flag "Chat__local_bm25_chat_tokenizer" to chat.localBm25ChatTokenizer with value wald_word3
I0822 16:06:31.051102    1271 experiments.go:266] Applied experiment flag "DuetAiLocalRag__local_rag_tokenization_algorithm" to localRagTokenizationAlgorithm with value wald_word
I0822 16:06:31.051122    1271 experiments.go:286] Applied experiment flag "Chat__local_bm25_index_max_files" to ragl.bm25IndexMaxsizeFiles with value 25000
I0822 16:06:31.051141    1271 experiments.go:298] Applied experiment flag "DuetAiLocalRag__bm25_in_completion_max_results" to ragl.bm25InCompletionMaxResults with value 15
I0822 16:06:31.051154    1271 experiments.go:141] Applied experiment flag "Chat__fca_chat_context_window_size" to chat.fcaContextWindowSize with value 3500000
I0822 16:06:31.051166    1271 experiments.go:141] Applied experiment flag "DuetAiGeneration__codeGeneration_context_window_size" to codeGeneration.contextWindowSize with value 64000
I0822 16:06:31.051176    1271 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_generation_limit" to otherFilesGenerationLimit with value 40
I0822 16:06:31.051192    1271 experiments.go:254] Applied experiment flag "DuetAiLocalRag__top_k_doc_files_to_include" to topKDocFilesToInclude with value 2
I0822 16:06:31.051209    1271 experiments.go:274] Applied experiment flag "DuetAiLocalRag__wald_local_rag_max_file_search_depth" to waldMaxFileSearchDepth with value -1
I0822 16:06:31.051225    1271 experiments.go:141] Applied experiment flag "Chat__chat_context_window_size" to chat.contextWindowSize with value -1
I0822 16:06:31.051239    1271 experiments.go:242] Applied experiment flag "DuetAiLocalRag__max_file_search_depth" to maxFileSearchDepth with value 2
I0822 16:06:31.051255    1271 experiments.go:258] Applied experiment flag "DuetAiLocalRag__top_k_test_files_to_include" to topKTestFilesToInclude with value 2
I0822 16:06:31.051278    1271 experiments.go:282] Applied experiment flag "Chat__local_bm25_chat_max_results" to chat.localBm25ChatFromInputMaxResults with value 10
I0822 16:06:31.051288    1271 experiments.go:141] Applied experiment flag "DuetAiCompletion__adaptingCache_maxInflightRequests" to codeCompletion.adaptingCache.maxInflightRequests with value 2
I0822 16:06:31.051299    1271 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_chat_limit" to otherFilesChatLimit with value 100
I0822 16:06:31.051311    1271 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_completion_limit" to otherFilesCompletionLimit with value 15
I0822 16:06:31.051323    1271 experiments.go:173] Applied experiment flag "DuetAiMendelOverrides__inlineSuggestions_debounceMs" to update default debounce value 550
I0822 16:06:31.051341    1271 experiments.go:214] Applied experiment flag "DuetAiLocalRag__cache_co_located" to coLocated with value 20
I0822 16:06:31.051353    1271 experiments.go:218] Applied experiment flag "DuetAiLocalRag__cache_file_limit" to fileLimit with value 4.1943e+06
I0822 16:06:31.051366    1271 experiments.go:222] Applied experiment flag "DuetAiLocalRag__cache_total_files" to totalFiles with value 250
I0822 16:06:31.051381    1271 experiments.go:262] Applied experiment flag "DuetAiLocalRag__local_rag_reranking_by_language" to localRAGRerankingByLanguageParam with value 1e-06
I0822 16:06:31.051398    1271 experiments.go:226] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_completion" to multiQueryTailNS with value []
I0822 16:06:31.051412    1271 experiments.go:230] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_generation" to multiQueryTailNS with value []
I0822 16:06:31.051428    1271 experiments.go:246] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_doc_prompts" to substringsToIdentifyDocPrompts with value [document comment]
I0822 16:06:31.051465    1271 experiments.go:250] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0822 16:06:31.051517    1271 configuration.go:600] Repopulating context cache from document cache
I0822 16:06:31.051543    1271 server.go:631] jsonrpc2: <-- result #8: workspace/tierConfiguration: true
I0822 16:06:31.058892    1271 server.go:631] jsonrpc2: --> request #10: service/healthcheck: {"projectID":"cloudshell-gca"}
I0822 16:06:31.059393    1271 client.go:594] CompleteCode request: {"enablePromptEnhancement":true,"ideContext":{"currentFile":{"segments":[{"content":"Code Assist healthcheck id: c6b6dd99-bf4e-4d46-8da6-26d94b249053\nPi = "},{"isSelected":true},{}]}},"metadata":{"ideName":"Code OSS for Cloud Shell","ideType":"CLOUD_SHELL","ideVersion":"1.100.3-cde","platform":"LINUX_AMD64","pluginType":"CLOUD_CODE","pluginVersion":"2.45.0"},"project":"cloudshell-gca","requestId":"cloudcode-794358504-a7ba9220-61ac-43b4-a096-86121e52e301","userContext":{}}
I0822 16:06:31.059423    1271 adapt.go:49] Adapting cache current caching token: Pi = ▶
I0822 16:06:31.059490    1271 adapt.go:50] Last caching hash: 0, current caching hash: 16938723116505191182
I0822 16:06:31.059510    1271 adapting.go:145] Compute request number: 1, key: Pi = ▶
I0822 16:06:31.289199    1271 conversation.go:420] response from ListAgents &{Agents:[{AgentID:docs Handle:GoogleDocs DisplayName:GoogleDocs LogoURI:data:image <truncated> DisplayDescription:Search and summarize docs SuggestedPrompts:[List my docs Summarize doc [title] Get doc [title] Find docs titled [keyword] Find docs containing [keyword]] HelpMessage:I can help you with a variety of Google Docs tasks, like listing your documents, summarizing them, and finding docs by title or containing specific keywords. Type @GoogleDocs to see suggested prompts. AgentType:TOOL_AGENT} {AgentID:github Handle:GitHub DisplayName:GitHub LogoURI:data:image <truncated> DisplayDescription:Manage issues and pull requests SuggestedPrompts:[List my issues List top issues for project [name] List my open pull requests List my pull requests Find open issues for [topic] List comments for PR [pr-number] in [repository] Find code relating to [topic]] HelpMessage:I can help you with a variety of GitHub tasks, like listing your issues and pull requests, getting the status of CI pipelines, and finding code or commits. Type @GitHub to see suggested prompts. AgentType:TOOL_AGENT} {AgentID:gitlab Handle:GitLab DisplayName:GitLab LogoURI:data:image <truncated> DisplayDescription:Manage issues and merge requests SuggestedPrompts:[List my issues for project [name] List my open merge requests for project [name] List my merge requests in project [name] Get status of CI pipeline for merge request [iid] in project [name]] HelpMessage:I can help you with a variety of GitLab tasks, like listing your issues and merge requests, getting the status of CI pipelines, and finding where specific code is implemented. Type @GitLab to see suggested prompts. AgentType:TOOL_AGENT} {AgentID:googledatabases Handle:GoogleDatabases DisplayName:GoogleDatabases LogoURI:data:image <truncated> DisplayDescription:Generate and refactor application code for Cloud SQL SuggestedPrompts:[What are your supported capabilities? Generate a function [feature]] HelpMessage:As a new Google Databases AI Assistant, I can currently help you with generating and refactoring functions for your database application for Cloud SQL. Refer help guide for more details: `https://cloud.corp.google.com/sql/docs/postgres/generate-functions-with-googledatabases-gemini-tool` AgentType:TOOL_AGENT} {AgentID:mongodb Handle:MongoDB DisplayName:MongoDB LogoURI:data:image <truncated> DisplayDescription:Ask official MongoDB docs questions here SuggestedPrompts:[How do I create an index? How can I implement full-text search?] HelpMessage:Ask anything about MongoDB documentation, from writing queries to managing your cluster, and get references to the latest official resources. Type @MongoDB to see suggested prompts. AgentType:TOOL_AGENT} {AgentID:neo4j Handle:Neo4j DisplayName:Neo4j LogoURI:data:image <truncated> DisplayDescription:Provide insight of the use and configuration of Neo4j SuggestedPrompts:[How do I configure the Java driver? How do I match a property on a node?] HelpMessage:This agent uses the Neo4j documentation to answer questions about the use and configuration of Neo4j. Type @neo4j to see suggested prompts AgentType:TOOL_AGENT} {AgentID:newrelic Handle:NewRelic DisplayName:NewRelic LogoURI:data:image <truncated> DisplayDescription:Monitor and analyze observability data SuggestedPrompts:[How do I install the python agent? What is apdex? How do I instrument AWS?] HelpMessage:As the New Relic AI Assistant, I can help you with a variety of tasks related to full stack observability. Here are some of the key capabilities:
1. Data Analysis and Insights:
- Generate NRQL queries to analyze your data and provide insights.
- Retrieve and display results from New Relic's database (NRDB).
2. Documentation Assistance:
- Search the latest New Relic documentation to provide up-to-date information on products and services.
3. Deployment and Incident Analysis:
- Analyze application performance after deployments or alert incidents to identify changes, issues, and provide recommendations.
4. Alert and Deployment Management:
- Look up recent deployments and alert incidents to help you manage and understand your system's behavior.
5. Account and Entity Management:
- Assist in managing and retrieving information about your accounts and entities within New Relic.
If you have a specific task or question in mind, feel free to let me know, and I'll be happy to assist you further!
Type @NewRelic to see suggested prompts AgentType:TOOL_AGENT} {AgentID:redis Handle:Redis DisplayName:Redis LogoURI:data:image <truncated> DisplayDescription:Instant command help, best practices & insights. SuggestedPrompts:[How to perform vector search? What is Redis Cloud? Can I expire hash fields?] HelpMessage:This agent uses the Redis documentation to answer questions about Redis. Type @Redis to see suggested prompts AgentType:TOOL_AGENT} {AgentID:rovo Handle:AtlassianRovo DisplayName:AtlassianRovo LogoURI:data:image <truncated> DisplayDescription:Atlassian Rovo brings all of your company’s knowledge to your code. SuggestedPrompts:[Summarize this Jira issue and tell me what to do next - [issue-key] Recap all the comments about this Jira issue - [issue-key] What changed on [issue-key], and who changed it? What does 16px map to using spacing tokens? What are the first 3 steps of the provisioning service runbook?] HelpMessage:Simply ask @AtlassianRovo to get answers and details from all of your projects, docs, and requirements from Jira and Confluence right in your IDE. AgentType:TOOL_AGENT} {AgentID:sentry Handle:Sentry DisplayName:Sentry LogoURI:data:image <truncated> DisplayDescription:Search and view Sentry activity SuggestedPrompts:[Show me the most recent issues in project [name] Show me my assigned issues in project [name] Show me the most user impacting issues for project [name] Show more details on issue [short id] in project [name]] HelpMessage: AgentType:TOOL_AGENT}]}
I0822 16:06:31.297707    1271 server.go:631] jsonrpc2: <-- result #9: agents/list: <truncated 196010 bytes>
I0822 16:06:31.357015    1271 server.go:631] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 713 bytes>
I0822 16:06:31.459594    1271 adapting.go:249] Parked requests adjusted, adjusted requests: 0, total parked: 0
I0822 16:06:31.459750    1271 adapting.go:160] Adaptive cache miss for key Pi = ▶
